id,name,created_at,advertisers_entities.id,entities.short_name,countries.name,countries.alpha2,advertisers_platforms.advertiser_platform_ref,advertisers_platforms.advertiser_platform_name,platforms.name
782f1066-8d59-4025-940a-fc5eb3032d8c,Ordfører Siri Martinsen,2023-03-08T10:54:12.656Z,c851dcce-961b-4955-ab15-21ed509cbc8f,Ap,Norway,no,100168202468850,Ordfører Siri Martinsen,Facebook
96bb0156-b327-483a-b943-ee9c7ffa45bf,Eidsvoll Høyre,2023-03-08T14:44:41.022Z,10693b52-dc46-4247-a25c-6fbee94fd2b8,H,Norway,no,183450288333331,Eidsvoll Høyre,Facebook
1eec0b9e-d38c-4d90-b705-80e0fa83b432,Eidsvoll SV,2023-03-08T10:54:12.677Z,368b157b-9c77-4db5-8332-b1d069e5551d,SV,Norway,no,105939459530874,Eidsvoll SV,Facebook
4f033fe2-4c85-4c75-8693-fee10628013a,Meløy Venstre,2023-03-08T14:44:41.019Z,292a7a80-a245-4cd9-931b-35dd01bb12e5,V,Norway,no,572167033209411,Meløy Venstre,Facebook
bf0033c3-c29f-405c-9f51-6b39f5b581d0,Venstre,2023-03-08T14:44:40.990Z,1e1a4c79-0583-407f-936e-6dec2482a02b,V,Norway,no,10254410675,Venstre,Facebook
abd4388a-2867-401e-8659-79d6038eb469,Evje og Hornnes SV,2023-03-08T10:54:12.658Z,4b83dcc6-51b7-492b-bf4c-b3f06ec21ed2,SV,Norway,no,183670992404454,Evje og Hornnes SV,Facebook
1f9cd700-5c5e-4b4b-bada-6ce8d8e7b705,Stjørdal Arbeiderparti,2023-03-08T14:44:41.005Z,8f4e3917-f4a7-4a68-916c-869b39c50c5d,Ap,Norway,no,139523776116756,Stjørdal Arbeiderparti,Facebook
4e6a5862-df74-4858-97c0-19229aff47eb,Rogaland Venstre,2023-03-08T14:54:32.856Z,97885640-593c-41ed-8b82-d4d4a5c3261f,V,Norway,no,52417950870,Rogaland Venstre,Facebook
17fac3f2-0164-41fb-8d94-1ade26a48685,Trondheim SV,2023-03-08T10:54:12.663Z,e1096cfd-e5c8-4335-a491-d98204a5d38f,SV,Norway,no,109481755758840,Trondheim SV,Facebook
109db5c7-6ab7-43d2-aa7d-604ec967b49f,Trondheim Høyre,2023-03-08T10:54:12.645Z,f38b219d-536f-4c68-b85f-75c7de9dff5e,H,Norway,no,329215143807272,Trondheim Høyre,Facebook
af58b2d1-3efe-46c8-b8a4-fea7633338ff,Våler SV (Hedmark),2023-03-08T10:54:12.625Z,4b3d9abe-f83e-4ea9-8555-acc77d992b25,SV,Norway,no,219119001471138,Våler SV (Hedmark),Facebook
a9311f71-da04-4fad-83c0-6662e65dd0bd,Kongsvinger SV,2023-03-08T14:44:41.001Z,e92d9c28-7e12-4f0f-8313-15e211622e18,SV,Norway,no,2195177054093601,Kongsvinger SV,Facebook
4e55bfd7-1882-4b73-864f-620287e1c063,Bjerke Sosialistisk Venstreparti - SV,2023-03-08T15:33:38.388Z,0177ced7-3988-434a-a265-fac76e3323cc,SV,Norway,no,222714067787800,Bjerke Sosialistisk Venstreparti - SV,Facebook
e821c546-c453-4775-ad51-3170bbcd849b,Finnmark SV,2023-03-08T10:54:12.663Z,f4661839-bb65-4a26-b2af-3a613cd99617,SV,Norway,no,54603926197,Finnmark SV,Facebook
7f9e9fbf-67a1-42f1-a3c0-a8094df9e368,Lørenskog SV,2023-03-08T10:54:12.625Z,4f67b753-4e80-4c0d-ac01-7099ab10b86f,SV,Norway,no,189429677833005,Lørenskog SV,Facebook
e81051f7-3be6-4b4e-b5fb-333ed9653714,Bamble Senterparti,2023-03-08T15:24:01.487Z,5356d11c-b2b9-4fb9-bc14-a1c7f74d09cb,Sp,Norway,no,1628882677340794,Bamble Senterparti,Facebook
7013b9c1-c677-48b0-bc19-e79db0fc6149,Rogaland FrP,2023-03-08T18:52:01.350Z,6a4b1835-fc49-417f-b44c-5f537c38fcf6,Frp,Norway,no,104925066225779,Rogaland FrP,Facebook
0dfc744a-9484-403e-88f1-9a090bf119df,Haugesund Venstre,2023-03-08T15:24:01.482Z,dbbb395b-3cb2-4eb5-891e-32faf5a8518f,V,Norway,no,34448777123,Haugesund Venstre,Facebook
6b277a2c-6bfa-4d23-a4a8-879cba886e6d,Lørenskog Venstre,2023-03-08T10:54:12.683Z,eddece76-b489-4cc3-b043-3521e0f50bc1,V,Norway,no,224058237610836,Lørenskog Venstre,Facebook
e62d37a0-3ed0-4f02-91f6-7965b78b057c,Risør SV,2023-03-08T10:54:12.706Z,1704dbdf-36ab-4cad-9a8a-c4a3cc1e0ed0,SV,Norway,no,717469565296513,Risør SV,Facebook
4c648d13-cd10-48b6-a4e1-9b2018e705cd,Troms SV,2023-03-08T10:54:12.605Z,9f2f5dd5-0e1b-43c3-a2c7-bdb22c2d570f,SV,Norway,no,107028478959490,Troms SV,Facebook
e15b81ef-c5b0-4534-b25c-390edafc8834,Siv Brua FrP-politiker,2023-03-08T17:58:19.355Z,9b1237c0-708a-4677-ba16-48394643bd84,Frp,Norway,no,104683939169391,Siv Brua FrP-politiker,Facebook
